timestamp,latitude,longitude,height_m,speed_m_s,numSV
2025-10-20 10:44:18.727343,20.9817472,105.7868635,6.431,0.01,32
2025-10-20 10:44:19.723083,20.9817467,105.786864,6.385,0.018,32
2025-10-20 10:44:20.719751,20.9817464,105.7868641,6.382,0.024,31
2025-10-20 10:44:21.727937,20.9817461,105.786864,6.381,0.03,31
2025-10-20 10:44:22.712746,20.9817459,105.7868641,6.315,0.037,31
2025-10-20 10:44:23.727726,20.9817456,105.7868641,6.237,0.031,32
2025-10-20 10:44:24.729996,20.9817454,105.7868637,6.212,0.027,31
2025-10-20 10:44:25.726498,20.9817452,105.7868632,6.244,0.014,32
2025-10-20 10:44:26.715767,20.9817451,105.7868624,6.345,0.018,30
2025-10-20 10:44:27.726419,20.9817448,105.7868618,6.386,0.022,31
2025-10-20 10:44:28.720388,20.9817444,105.786861,6.412,0.012,31
2025-10-20 10:44:29.719009,20.981744,105.7868602,6.441,0.013,31
2025-10-20 10:44:30.716085,20.9817439,105.7868592,6.482,0.016,30
2025-10-20 10:44:31.718718,20.9817436,105.7868582,6.53,0.021,30
2025-10-20 10:44:32.723538,20.9817436,105.7868572,6.591,0.005,31
2025-10-20 10:44:33.723846,20.9817435,105.7868564,6.664,0.009,30
2025-10-20 10:44:34.721451,20.9817433,105.7868558,6.685,0.008,31
2025-10-20 10:44:35.713602,20.9817431,105.7868554,6.707,0.013,30
2025-10-20 10:44:36.719790,20.9817429,105.7868551,6.786,0.001,29
2025-10-20 10:44:37.721103,20.9817428,105.7868549,6.82,0.019,30
2025-10-20 10:44:38.725676,20.9817429,105.7868547,6.845,0.039,28
2025-10-20 10:44:39.725247,20.9817433,105.7868545,6.851,0.061,29
2025-10-20 10:44:40.715046,20.9817434,105.7868547,6.836,0.045,28
2025-10-20 10:44:41.722918,20.9817429,105.7868548,6.65,0.065,27
2025-10-20 10:44:42.721260,20.981743,105.7868545,6.641,0.046,28
2025-10-20 10:44:43.718992,20.9817434,105.7868543,6.709,0.04,27
2025-10-20 10:44:44.716478,20.9817451,105.7868545,7.069,0.108,27
2025-10-20 10:44:45.715796,20.9817459,105.7868548,7.347,0.036,25
2025-10-20 10:44:46.719654,20.9817463,105.7868552,7.438,0.016,27
2025-10-20 10:44:47.721309,20.9817462,105.7868557,7.414,0.013,27
2025-10-20 10:44:48.720882,20.9817462,105.7868562,7.46,0.014,26
2025-10-20 10:44:49.716263,20.9817462,105.7868564,7.414,0.01,26
2025-10-20 10:44:50.719501,20.9817461,105.7868568,7.32,0.018,26
2025-10-20 10:44:51.717969,20.9817464,105.7868571,7.291,0.027,27
2025-10-20 10:44:52.715989,20.9817461,105.7868579,7.168,0.012,26
2025-10-20 10:44:53.727038,20.9817459,105.7868585,7.095,0.021,27
2025-10-20 10:44:54.723157,20.9817465,105.7868586,7.032,0.124,27
2025-10-20 10:44:55.722584,20.9817472,105.7868592,6.908,0.107,28
2025-10-20 10:44:56.719295,20.9817473,105.7868597,6.788,0.011,26
2025-10-20 10:44:57.718892,20.9817469,105.7868606,6.516,0.013,27
2025-10-20 10:44:58.719447,20.9817466,105.7868613,6.371,0.015,27
2025-10-20 10:44:59.725997,20.9817464,105.7868618,6.244,0.015,25
2025-10-20 10:45:00.722450,20.9817461,105.7868626,6.015,0.017,26
2025-10-20 10:45:01.721827,20.9817455,105.7868635,5.762,0.046,27
2025-10-20 10:45:02.723786,20.9817449,105.7868646,5.528,0.011,26
2025-10-20 10:45:03.726723,20.9817445,105.7868658,5.241,0.028,28
2025-10-20 10:45:04.724137,20.9817443,105.7868666,5.067,0.02,26
2025-10-20 10:45:05.735066,20.981744,105.7868676,4.732,0.011,26
2025-10-20 10:45:06.727333,20.9817436,105.7868689,4.4,0.021,28
2025-10-20 10:45:07.715134,20.9817435,105.7868698,4.154,0.026,29
2025-10-20 10:45:08.722006,20.981743,105.786871,3.733,0.01,26
2025-10-20 10:45:09.721676,20.9817424,105.7868724,3.355,0.037,30
2025-10-20 10:45:10.719536,20.9817419,105.7868736,3.026,0.025,29
2025-10-20 10:45:11.724750,20.9817415,105.7868742,2.776,0.009,29
2025-10-20 10:53:08.299020,20.9818475,105.7868434,9.066,0.004,27
2025-10-20 10:53:08.403359,20.9818476,105.7868435,9.069,0.008,28
2025-10-20 10:53:08.502612,20.9818476,105.7868436,9.057,0.008,28
2025-10-20 10:53:08.603039,20.9818477,105.7868437,9.074,0.003,27
2025-10-20 10:53:08.714823,20.9818478,105.7868438,9.076,0.004,27
2025-10-20 10:53:08.814058,20.9818479,105.7868439,9.071,0.003,27
2025-10-20 10:53:08.903247,20.9818479,105.7868441,9.068,0.01,28
2025-10-20 10:53:09.005557,20.981848,105.7868441,9.08,0.008,29
2025-10-20 10:53:09.108963,20.981848,105.7868443,9.073,0.039,27
2025-10-20 10:53:09.200189,20.9818481,105.7868443,9.087,0.012,28
2025-10-20 10:53:09.306992,20.9818482,105.7868444,9.079,0.006,28
2025-10-20 10:53:09.406966,20.9818483,105.7868444,9.116,0.002,28
2025-10-20 10:53:09.504103,20.9818483,105.7868446,9.1,0.014,27
2025-10-20 10:53:09.605081,20.9818484,105.7868447,9.096,0.02,27
2025-10-20 10:53:09.713088,20.9818484,105.7868448,9.105,0.016,27
2025-10-20 10:53:09.805317,20.9818484,105.7868449,9.098,0.009,27
2025-10-20 10:53:09.906107,20.9818485,105.786845,9.116,0.019,28
2025-10-20 10:53:10.005343,20.9818486,105.7868451,9.113,0.003,28
2025-10-20 10:53:10.096972,20.9818486,105.7868452,9.117,0.021,27
2025-10-20 10:53:10.204323,20.9818487,105.7868453,9.125,0.014,28
2025-10-20 10:53:10.305955,20.9818487,105.7868454,9.115,0.002,27
2025-10-20 10:53:10.404491,20.9818487,105.7868455,9.115,0.012,27
2025-10-20 10:53:10.503123,20.9818488,105.7868456,9.123,0.029,28
2025-10-20 10:53:10.607526,20.9818488,105.7868457,9.114,0.018,28
2025-10-20 10:53:10.709976,20.9818489,105.7868458,9.123,0.012,29
2025-10-20 10:53:10.805276,20.9818489,105.7868459,9.118,0.02,28
2025-10-20 10:53:10.903214,20.9818489,105.786846,9.125,0.024,29
2025-10-20 10:53:10.996469,20.981849,105.7868461,9.112,0.012,31
2025-10-20 10:53:11.105400,20.9818489,105.7868463,9.1,0.027,30
2025-10-20 10:53:11.204795,20.9818489,105.7868464,9.094,0.023,30
2025-10-20 10:53:11.303871,20.9818489,105.7868465,9.078,0.017,30
2025-10-20 10:53:11.404485,20.9818489,105.7868467,9.067,0.02,30
2025-10-20 10:53:11.501886,20.981849,105.7868467,9.082,0.026,30
2025-10-20 10:53:11.604345,20.9818489,105.786847,9.049,0.021,30
2025-10-20 10:53:11.713956,20.981849,105.7868472,9.036,0.006,31
2025-10-20 10:53:11.812362,20.981849,105.7868473,9.027,0.016,31
2025-10-20 10:53:11.897596,20.981849,105.7868475,9.014,0.016,31
2025-10-20 10:53:12.004902,20.981849,105.7868476,9.003,0.02,31
2025-10-20 10:53:12.105296,20.9818491,105.7868478,8.992,0.005,29
2025-10-20 10:53:12.203786,20.9818491,105.7868479,8.985,0.014,29
2025-10-20 10:53:12.306400,20.9818491,105.786848,8.979,0.011,29
2025-10-20 10:53:12.405942,20.9818491,105.7868481,8.977,0.007,29
2025-10-20 10:53:12.502483,20.9818491,105.7868482,8.967,0.006,28
2025-10-20 10:53:12.606205,20.9818491,105.7868484,8.963,0.012,29
2025-10-20 10:53:12.712644,20.9818491,105.7868485,8.95,0.024,28
2025-10-20 10:53:12.796652,20.9818491,105.7868485,8.96,0.002,28
2025-10-20 10:53:12.906443,20.9818492,105.7868486,8.973,0.015,29
2025-10-20 10:53:13.004033,20.9818493,105.7868488,8.962,0.012,27
2025-10-20 10:53:13.102688,20.9818494,105.7868489,8.973,0.011,29
2025-10-20 10:53:13.204066,20.9818495,105.786849,8.979,0.003,29
2025-10-20 10:53:13.302456,20.9818495,105.7868491,8.965,0.006,29
2025-10-20 10:53:13.402885,20.9818497,105.7868492,8.986,0.017,28
2025-10-20 10:53:13.502652,20.9818497,105.7868494,8.964,0.004,30
2025-10-20 10:53:13.604202,20.9818498,105.7868495,8.979,0.006,30
2025-10-20 10:53:13.707691,20.9818498,105.7868496,8.988,0.014,29
2025-10-20 10:53:13.802877,20.9818499,105.7868497,8.98,0.011,28
2025-10-20 10:53:13.902200,20.98185,105.7868497,9.002,0.015,30
2025-10-20 10:53:14.002212,20.9818501,105.7868498,9.002,0.014,29
2025-10-20 10:53:14.103870,20.9818502,105.7868499,9.005,0.007,28
2025-10-20 10:53:14.204221,20.9818503,105.78685,9.011,0.014,30
2025-10-20 10:53:14.303571,20.9818504,105.78685,9.018,0.015,29
2025-10-20 10:53:14.404220,20.9818505,105.7868502,9.018,0.021,28
2025-10-20 10:53:14.505033,20.9818505,105.7868503,9.016,0.003,29
2025-10-20 10:53:14.598173,20.9818506,105.7868504,9.023,0.012,28
2025-10-20 10:53:14.711695,20.9818507,105.7868506,9.017,0.023,28
2025-10-20 10:53:14.809830,20.9818507,105.7868507,9.009,0.012,26
2025-10-20 10:53:14.903865,20.9818508,105.7868508,9.008,0.007,27
2025-10-20 10:53:15.005523,20.9818509,105.786851,9.002,0.035,28
2025-10-20 10:53:15.107320,20.981851,105.7868509,9.002,0.019,28
2025-10-20 10:53:15.202576,20.9818511,105.7868511,8.998,0.019,27
2025-10-20 10:53:15.301011,20.9818511,105.7868511,8.99,0.003,24
2025-10-20 10:53:15.402386,20.9818511,105.7868513,8.971,0.012,26
2025-10-20 10:53:15.495567,20.9818512,105.7868514,8.966,0.007,25
2025-10-20 10:53:15.601119,20.9818513,105.7868516,8.956,0.019,25
2025-10-20 10:53:15.709298,20.9818513,105.7868517,8.94,0.016,27
2025-10-20 10:53:15.800349,20.9818514,105.7868518,8.926,0.025,26
2025-10-20 10:53:15.900925,20.9818514,105.786852,8.913,0.005,26
2025-10-20 10:53:15.999667,20.9818515,105.7868521,8.898,0.003,26
2025-10-20 10:53:16.102635,20.9818515,105.7868523,8.884,0.009,27
2025-10-20 10:53:16.203030,20.9818516,105.7868525,8.877,0.009,26
2025-10-20 10:53:16.301262,20.9818515,105.7868527,8.854,0.013,27
2025-10-20 10:53:16.398220,20.9818515,105.7868529,8.826,0.035,27
2025-10-20 10:53:16.503124,20.9818515,105.786853,8.824,0.007,27
2025-10-20 10:53:16.603280,20.9818516,105.7868532,8.804,0.026,27
2025-10-20 10:53:16.711075,20.9818516,105.7868533,8.784,0.005,27
2025-10-20 10:53:16.811587,20.9818516,105.7868535,8.777,0.009,27
2025-10-20 10:53:16.902604,20.9818517,105.7868537,8.769,0.018,27
2025-10-20 10:53:17.003067,20.9818517,105.7868538,8.753,0.003,27
2025-10-20 10:53:17.105567,20.9818517,105.7868539,8.739,0.002,27
2025-10-20 10:53:17.203222,20.9818518,105.7868541,8.732,0.029,27
2025-10-20 10:53:17.295903,20.9818518,105.7868542,8.72,0.008,27
2025-10-20 10:53:17.405312,20.9818518,105.7868543,8.71,0.011,27
2025-10-20 10:53:17.498574,20.9818518,105.7868545,8.682,0.007,27
2025-10-20 10:53:17.598875,20.9818519,105.7868546,8.658,0.018,27
2025-10-20 10:53:17.709435,20.9818519,105.7868547,8.65,0.011,27
2025-10-20 10:53:17.799130,20.9818519,105.7868548,8.624,0.011,27
2025-10-20 10:53:17.899566,20.9818519,105.786855,8.604,0.02,27
2025-10-20 10:53:18.000125,20.981852,105.786855,8.589,0.003,27
2025-10-20 10:53:18.098791,20.9818521,105.7868551,8.575,0.015,27
2025-10-20 10:53:18.193044,20.9818523,105.7868552,8.566,0.026,27
2025-10-20 10:53:18.301404,20.9818523,105.7868552,8.551,0.01,27
2025-10-20 10:53:18.402884,20.9818523,105.7868553,8.541,0.009,27
2025-10-20 10:53:18.505886,20.9818523,105.7868554,8.518,0.014,27
2025-10-20 10:53:18.604141,20.9818523,105.7868554,8.5,0.004,27
2025-10-20 10:53:18.715936,20.9818523,105.7868555,8.498,0.014,27
2025-10-20 10:53:18.804993,20.9818523,105.7868555,8.482,0.016,27
2025-10-20 10:53:18.905052,20.9818523,105.7868556,8.469,0.011,27
2025-10-20 10:53:19.005158,20.9818523,105.7868557,8.456,0.013,27
2025-10-20 10:53:19.096490,20.9818523,105.7868558,8.444,0.024,27
2025-10-20 10:53:19.202278,20.9818524,105.7868558,8.428,0.004,27
2025-10-20 10:53:19.301171,20.9818524,105.7868559,8.432,0.024,27
2025-10-20 10:53:19.399463,20.9818524,105.7868559,8.418,0.002,27
2025-10-20 10:53:19.502125,20.9818524,105.786856,8.405,0.013,27
2025-10-20 10:53:19.600571,20.9818524,105.7868561,8.383,0.013,27
2025-10-20 10:53:19.709056,20.9818524,105.7868562,8.367,0.035,27
2025-10-20 10:53:19.803218,20.9818525,105.7868562,8.364,0.001,27
2025-10-20 10:53:19.901684,20.9818525,105.7868563,8.353,0.002,27
2025-10-20 10:53:19.998136,20.9818525,105.7868563,8.345,0.018,27
2025-10-20 10:53:20.101510,20.9818525,105.7868563,8.336,0.017,28
2025-10-20 10:53:20.202326,20.9818526,105.7868562,8.346,0.009,27
2025-10-20 10:53:20.300766,20.9818526,105.7868563,8.344,0.015,27
2025-10-20 10:53:20.406244,20.9818526,105.7868562,8.336,0.01,27
2025-10-20 10:53:20.501609,20.9818526,105.7868562,8.343,0.009,26
2025-10-20 10:53:20.601079,20.9818526,105.7868562,8.329,0.006,27
2025-10-20 10:53:20.711495,20.9818527,105.7868562,8.331,0.022,28
2025-10-20 10:53:20.808404,20.9818527,105.7868562,8.337,0.015,28
2025-10-20 10:53:20.898523,20.9818526,105.7868562,8.322,0.01,28
2025-10-20 10:53:21.002912,20.9818526,105.7868562,8.31,0.006,28
2025-10-20 10:53:21.103243,20.9818526,105.7868562,8.304,0.017,27
2025-10-20 10:53:21.202598,20.9818527,105.7868563,8.305,0.022,28
2025-10-20 10:53:21.301804,20.9818526,105.7868562,8.295,0.006,28
2025-10-20 10:53:21.402618,20.9818526,105.7868563,8.288,0.021,28
2025-10-20 10:53:21.500838,20.9818527,105.7868562,8.291,0.008,29
2025-10-20 10:53:21.603224,20.9818527,105.7868562,8.286,0.011,29
2025-10-20 10:53:21.709621,20.9818527,105.7868562,8.289,0.022,28
2025-10-20 10:53:21.798146,20.9818527,105.7868562,8.276,0.007,28
2025-10-20 10:53:21.902452,20.9818527,105.7868561,8.283,0.006,28
2025-10-20 10:53:22.001921,20.9818528,105.7868561,8.289,0.003,27
2025-10-20 10:53:22.100294,20.9818529,105.7868559,8.296,0.024,28
2025-10-20 10:53:22.202021,20.9818528,105.7868559,8.293,0.01,28
2025-10-20 10:53:22.301284,20.9818529,105.7868559,8.292,0.002,28
2025-10-20 10:53:22.400470,20.9818529,105.7868558,8.297,0.016,28
2025-10-20 10:53:22.501453,20.981853,105.7868557,8.299,0.023,28
2025-10-20 10:53:22.600674,20.981853,105.7868557,8.297,0.017,28
2025-10-20 10:53:22.704290,20.981853,105.7868557,8.3,0.019,29
2025-10-20 10:53:22.807700,20.981853,105.7868556,8.299,0.012,28
2025-10-20 10:53:22.905951,20.9818531,105.7868555,8.296,0.007,28
2025-10-20 10:53:23.006303,20.9818532,105.7868555,8.311,0.021,28
2025-10-20 10:53:23.106332,20.9818532,105.7868554,8.323,0.018,29
2025-10-20 10:53:23.207731,20.9818532,105.7868553,8.333,0.01,28
2025-10-20 10:53:23.318767,20.9818533,105.7868552,8.346,0.015,26
2025-10-20 10:53:23.406540,20.9818532,105.7868552,8.361,0.028,26
2025-10-20 10:53:23.506509,20.9818533,105.7868551,8.359,0.015,26
2025-10-20 10:53:23.598235,20.9818534,105.786855,8.387,0.022,26
2025-10-20 10:53:23.714048,20.9818536,105.7868548,8.41,0.023,26
2025-10-20 10:53:23.816800,20.9818536,105.7868547,8.412,0.019,26
2025-10-20 10:53:23.903489,20.9818538,105.7868546,8.43,0.001,27
2025-10-20 10:53:24.007116,20.9818539,105.7868545,8.449,0.008,28
2025-10-20 10:53:24.104889,20.981854,105.7868542,8.475,0.028,27
2025-10-20 10:53:24.202687,20.981854,105.7868543,8.473,0.004,26
2025-10-20 10:53:24.304229,20.9818541,105.7868542,8.488,0.021,26
2025-10-20 10:53:24.402209,20.9818542,105.7868541,8.5,0.017,27
2025-10-20 10:53:24.497473,20.9818543,105.7868541,8.509,0.017,28
2025-10-20 10:53:24.603789,20.9818544,105.7868539,8.528,0.013,28
2025-10-20 10:53:24.717377,20.9818546,105.7868538,8.547,0.035,26
2025-10-20 10:53:24.809367,20.9818546,105.7868537,8.571,0.005,27
2025-10-20 10:53:24.909864,20.9818547,105.7868536,8.577,0.007,27
2025-10-20 10:53:25.006550,20.9818549,105.7868535,8.605,0.012,25
2025-10-20 10:53:25.103793,20.981855,105.7868534,8.622,0.019,26
2025-10-20 10:53:25.205257,20.9818551,105.7868532,8.636,0.005,26
2025-10-20 10:53:25.306656,20.9818552,105.7868531,8.656,0.007,26
2025-10-20 10:53:25.401945,20.9818552,105.786853,8.669,0.027,27
2025-10-20 10:53:25.506516,20.9818554,105.7868529,8.688,0.015,25
2025-10-20 10:53:25.603011,20.9818554,105.7868528,8.703,0.024,27
2025-10-20 10:53:25.710932,20.9818555,105.7868527,8.719,0.006,27
2025-10-20 10:53:25.801015,20.9818555,105.7868526,8.719,0.016,27
2025-10-20 10:53:25.901351,20.9818556,105.7868525,8.745,0.017,27
2025-10-20 10:53:26.004278,20.9818558,105.7868524,8.755,0.013,27
2025-10-20 10:53:26.101672,20.9818559,105.7868523,8.772,0.011,27
2025-10-20 10:53:26.202739,20.981856,105.7868522,8.789,0.012,26
2025-10-20 10:53:26.300223,20.981856,105.7868521,8.797,0.004,25
2025-10-20 10:53:26.406753,20.9818561,105.786852,8.816,0.02,26
2025-10-20 10:53:26.506159,20.9818562,105.7868519,8.828,0.019,25
2025-10-20 10:53:26.606412,20.9818563,105.7868517,8.844,0.016,25
2025-10-20 10:53:26.715965,20.9818564,105.7868516,8.855,0.025,25
2025-10-20 10:53:26.807109,20.9818565,105.7868516,8.863,0.031,25
2025-10-20 10:53:26.906883,20.9818566,105.7868515,8.875,0.008,25
2025-10-20 10:53:27.006314,20.9818567,105.7868513,8.898,0.019,26
2025-10-20 10:53:27.105531,20.9818567,105.7868512,8.906,0.003,27
2025-10-20 10:53:27.198137,20.9818568,105.7868512,8.918,0.022,26
2025-10-20 10:53:27.305469,20.9818569,105.7868511,8.93,0.019,27
2025-10-20 10:53:27.404128,20.981857,105.7868509,8.956,0.015,27
2025-10-20 10:53:27.503050,20.9818571,105.7868508,8.978,0.02,26
2025-10-20 10:53:27.606065,20.9818572,105.7868506,8.995,0.017,26
2025-10-20 10:53:27.713911,20.9818573,105.7868505,9.016,0.013,26
2025-10-20 10:53:27.807299,20.9818574,105.7868503,9.037,0.01,26
2025-10-20 10:53:27.905921,20.9818574,105.7868503,9.046,0.019,27
2025-10-20 10:53:28.007025,20.9818576,105.78685,9.084,0.02,27
2025-10-20 10:53:28.098064,20.9818577,105.7868499,9.097,0.007,27
2025-10-20 10:53:28.204669,20.9818578,105.7868498,9.125,0.016,27
2025-10-20 10:53:28.309769,20.9818579,105.7868496,9.144,0.012,26
2025-10-20 10:53:28.405859,20.981858,105.7868495,9.161,0.018,26
2025-10-20 10:53:28.505860,20.9818581,105.7868493,9.19,0.005,26
2025-10-20 10:53:28.607389,20.9818582,105.7868492,9.199,0.012,27
2025-10-20 10:53:28.714888,20.9818583,105.7868491,9.212,0.01,26
2025-10-20 10:53:28.814174,20.9818583,105.786849,9.225,0.01,27
2025-10-20 10:53:28.901473,20.9818584,105.7868489,9.243,0.011,27
2025-10-20 10:53:28.999895,20.9818585,105.7868488,9.259,0.013,27
2025-10-20 10:53:29.106602,20.9818586,105.7868487,9.277,0.009,28
2025-10-20 10:53:29.206063,20.9818586,105.7868485,9.294,0.012,26
2025-10-20 10:53:29.304879,20.9818588,105.7868484,9.321,0.018,27
2025-10-20 10:53:29.401176,20.9818588,105.7868483,9.331,0.015,27
2025-10-20 10:53:29.500901,20.9818589,105.7868482,9.343,0.015,27
2025-10-20 10:53:29.598730,20.981859,105.7868481,9.361,0.02,27
2025-10-20 10:53:29.711415,20.9818591,105.7868479,9.382,0.011,27
2025-10-20 10:53:29.800908,20.9818592,105.7868478,9.402,0.029,27
2025-10-20 10:53:29.895272,20.9818593,105.7868478,9.409,0.009,27
2025-10-20 10:53:30.001852,20.9818593,105.7868477,9.428,0.056,27
2025-10-20 10:53:30.100547,20.9818595,105.7868475,9.455,0.029,27
2025-10-20 10:53:30.200845,20.9818597,105.7868474,9.474,0.023,27
2025-10-20 10:53:30.302625,20.9818597,105.7868472,9.485,0.016,27
2025-10-20 10:53:30.401832,20.9818599,105.7868472,9.508,0.019,27
2025-10-20 10:53:30.500481,20.98186,105.786847,9.529,0.015,27
2025-10-20 10:53:30.601049,20.9818601,105.7868469,9.539,0.003,27
2025-10-20 10:53:30.709772,20.9818602,105.7868468,9.563,0.014,27
2025-10-20 10:53:30.799739,20.9818603,105.7868467,9.579,0.02,27
2025-10-20 10:53:30.900415,20.9818605,105.7868466,9.603,0.019,27
2025-10-20 10:53:31.000991,20.9818606,105.7868464,9.622,0.017,26
2025-10-20 10:53:31.099481,20.9818608,105.7868462,9.634,0.016,25
2025-10-20 10:53:31.197917,20.981861,105.7868462,9.65,0.032,25
2025-10-20 10:53:31.298946,20.9818611,105.786846,9.666,0.034,24
2025-10-20 10:53:31.398857,20.9818614,105.7868459,9.69,0.026,25
2025-10-20 10:53:31.498064,20.9818614,105.7868458,9.693,0.027,25
2025-10-20 10:53:31.596788,20.9818615,105.7868458,9.707,0.035,24
2025-10-20 10:53:31.702775,20.9818616,105.7868457,9.714,0.008,24
2025-10-20 10:53:31.797023,20.9818617,105.7868456,9.731,0.008,23
2025-10-20 10:53:31.894300,20.9818619,105.7868456,9.737,0.025,23
2025-10-20 10:53:32.001089,20.9818619,105.7868455,9.745,0.005,26
2025-10-20 10:53:32.100462,20.981862,105.7868454,9.744,0.017,25
2025-10-20 10:53:32.201215,20.9818621,105.7868454,9.744,0.014,24
2025-10-20 10:53:32.299888,20.9818621,105.7868454,9.741,0.014,25
2025-10-20 10:53:32.401823,20.9818621,105.7868454,9.743,0.005,24
2025-10-20 10:53:32.497332,20.9818623,105.7868454,9.75,0.035,24
2025-10-20 10:53:32.592603,20.9818624,105.7868452,9.766,0.019,24
2025-10-20 10:53:32.709649,20.9818625,105.7868452,9.77,0.012,24
2025-10-20 10:53:32.803130,20.9818626,105.7868452,9.766,0.022,25
2025-10-20 10:53:32.898467,20.9818627,105.7868451,9.772,0.021,25
2025-10-20 10:53:32.998842,20.9818628,105.7868451,9.766,0.012,26
2025-10-20 10:53:33.098626,20.9818628,105.786845,9.768,0.009,25
2025-10-20 10:53:33.197101,20.9818629,105.786845,9.776,0.009,25
2025-10-20 10:53:33.299123,20.9818629,105.7868449,9.776,0.011,25
2025-10-20 10:53:33.445791,20.981863,105.7868449,9.765,0.034,25
2025-10-20 10:53:33.493908,20.981863,105.7868449,9.765,0.001,26
2025-10-20 10:53:33.598274,20.9818631,105.7868449,9.771,0.026,25
2025-10-20 10:53:33.709028,20.9818631,105.7868448,9.765,0.006,25
2025-10-20 10:53:33.793237,20.9818632,105.7868447,9.772,0.01,25
2025-10-20 10:53:33.896715,20.9818632,105.7868447,9.77,0.014,25
2025-10-20 10:53:33.998100,20.9818633,105.7868446,9.774,0.017,25
2025-10-20 10:53:34.097948,20.9818634,105.7868445,9.778,0.009,25
2025-10-20 10:53:34.199551,20.9818634,105.7868445,9.769,0.009,25
2025-10-20 10:53:34.297367,20.9818634,105.7868445,9.769,0.012,25
2025-10-20 10:53:34.392448,20.9818635,105.7868445,9.76,0.016,24
2025-10-20 10:53:34.499093,20.9818635,105.7868446,9.737,0.016,24
2025-10-20 10:53:34.598244,20.9818635,105.7868445,9.732,0.02,25
2025-10-20 10:53:34.706143,20.9818635,105.7868445,9.715,0.01,26
2025-10-20 10:53:34.797329,20.9818635,105.7868446,9.699,0.008,26
2025-10-20 10:53:34.896026,20.9818635,105.7868446,9.689,0.022,26
2025-10-20 10:53:34.996585,20.9818636,105.7868446,9.683,0.028,26
2025-10-20 10:53:35.098900,20.9818635,105.7868446,9.664,0.012,26
2025-10-20 10:53:35.200551,20.9818635,105.7868446,9.654,0.004,26
2025-10-20 10:53:35.291151,20.9818636,105.7868446,9.648,0.011,25
2025-10-20 10:53:35.397208,20.9818636,105.7868446,9.636,0.018,26
2025-10-20 10:53:35.496758,20.9818636,105.7868446,9.625,0.004,25
2025-10-20 10:53:35.595675,20.9818636,105.7868446,9.604,0.009,26
2025-10-20 10:53:35.705535,20.9818636,105.7868445,9.602,0.016,25
2025-10-20 10:53:35.798723,20.9818637,105.7868445,9.592,0.02,25
2025-10-20 10:53:35.895496,20.9818637,105.7868445,9.589,0.01,26
2025-10-20 10:53:35.997055,20.9818637,105.7868445,9.575,0.016,26
2025-10-20 10:53:36.097312,20.9818637,105.7868446,9.557,0.011,26
2025-10-20 10:53:36.193844,20.9818637,105.7868446,9.552,0.016,25
2025-10-20 10:53:36.299364,20.9818637,105.7868446,9.54,0.011,26
2025-10-20 10:53:36.399400,20.9818638,105.7868447,9.529,0.021,25
2025-10-20 10:53:36.498470,20.9818638,105.7868446,9.518,0.019,26
2025-10-20 10:53:36.598294,20.9818639,105.7868447,9.508,0.015,27
2025-10-20 10:53:36.708068,20.9818638,105.7868447,9.492,0.015,27
2025-10-20 10:53:36.805295,20.9818639,105.7868447,9.481,0.008,26
2025-10-20 10:53:36.900193,20.9818639,105.7868447,9.482,0.024,27
2025-10-20 10:53:37.001598,20.9818639,105.7868447,9.464,0.008,27
2025-10-20 10:53:37.091730,20.981864,105.7868446,9.471,0.008,27
2025-10-20 10:53:37.197565,20.981864,105.7868446,9.468,0.012,28
2025-10-20 10:53:37.296923,20.9818641,105.7868446,9.461,0.017,27
2025-10-20 10:53:37.397600,20.9818641,105.7868446,9.453,0.012,27
2025-10-20 10:53:37.499841,20.9818641,105.7868445,9.452,0.004,28
2025-10-20 10:53:37.599232,20.9818642,105.7868445,9.448,0.015,28
2025-10-20 10:53:37.711592,20.9818642,105.7868445,9.449,0.013,28
2025-10-20 10:53:37.811899,20.9818643,105.7868444,9.451,0.013,28
2025-10-20 10:53:37.902374,20.9818644,105.7868443,9.461,0.012,28
2025-10-20 10:53:37.998802,20.9818644,105.7868443,9.449,0.011,28
2025-10-20 10:53:38.102205,20.9818645,105.7868443,9.445,0.01,28
2025-10-20 10:53:38.201795,20.9818646,105.7868443,9.461,0.023,29
2025-10-20 10:53:38.301347,20.9818647,105.7868442,9.457,0.01,29
2025-10-20 10:53:38.401769,20.9818648,105.7868441,9.465,0.026,29
2025-10-20 10:53:38.520532,20.9818649,105.7868441,9.46,0.015,29
2025-10-20 10:53:38.601825,20.9818649,105.786844,9.471,0.011,29
2025-10-20 10:53:38.711483,20.981865,105.786844,9.475,0.012,29
2025-10-20 10:53:38.811908,20.9818651,105.786844,9.472,0.018,29
2025-10-20 10:53:38.896158,20.9818652,105.7868439,9.483,0.01,29
2025-10-20 10:53:38.999682,20.9818653,105.7868438,9.483,0.008,27
2025-10-20 10:53:39.098750,20.9818654,105.7868438,9.483,0.014,28
2025-10-20 10:53:39.201214,20.9818655,105.7868438,9.481,0.007,26
2025-10-20 10:53:39.300726,20.9818657,105.7868438,9.482,0.023,26
2025-10-20 10:53:39.398980,20.9818658,105.7868437,9.476,0.011,26
2025-10-20 10:53:39.497464,20.9818658,105.7868437,9.479,0.012,26
2025-10-20 10:53:39.598380,20.9818659,105.7868437,9.469,0.014,25
2025-10-20 10:53:39.703007,20.981866,105.7868437,9.468,0.016,24
